,DV,Id,Level,Trial_Number
143,28.287414081877824,108,6,3
144,3.03738875519538,108,6,4
145,1.9617216023781678,108,6,5
146,3.2015621187164243,108,6,6
147,1.7807764064044151,108,6,7
148,1.9321642252704123,108,6,8
149,1.1513878188659974,108,6,9
150,2.9470722611418383,108,6,10
151,2.1513878188659974,108,6,11
152,2.4888925502540524,108,6,12
153,77.94788122844902,10,2,0
154,76.9675222524767,10,2,1
155,39.17132449957276,10,2,2
156,52.44028925003339,10,2,3
157,48.58650618623432,10,2,4
158,51.21625669557485,10,2,5
159,73.87532541503407,10,2,6
160,33.708213644899374,10,2,7
161,44.71345532978524,114,6,0
162,11.079095375090722,114,6,1
163,14.210141143041819,114,6,2
164,23.912229724633146,114,6,3
165,76.04832555855516,114,6,4
166,4.656725875574656,114,6,5
167,6.174579663632588,114,6,6
168,25.961208328491555,114,6,7
169,5.667935097881736,114,6,8
170,5.536368563513244,114,6,9
171,5.705253741507082,114,6,10
172,5.705253741507082,114,6,11
173,4.962961063674737,114,6,12
174,4.921058259758416,114,6,13
175,5.620995499288736,114,6,14
176,5.284670260694057,114,6,15
177,5.08505344051208,114,6,16
178,6.20570608535431,114,6,17
179,6.0620375486314995,114,6,18
180,5.620995499288736,114,6,19
181,5.361699909781654,114,6,20
182,6.650367627183861,114,6,21
183,5.2676130804113,114,6,22
184,17.149510994836604,119,6,0
185,26.700803199896985,119,6,1
186,21.537063812100495,119,6,2
187,19.264197567449052,119,6,3
188,31.402180814402033,119,6,4
189,3.305115836111752,119,6,5
190,5.977813881613332,119,6,6
191,5.31424008382563,119,6,7
192,1.6009252125773317,119,6,8
193,15.911721452105159,119,6,9
194,2.549720954299723,119,6,10
195,26.17039668245158,11,2,0
196,30.537622592736888,11,2,1
197,12.901169472512063,11,2,2
198,43.32397799282029,11,2,3
199,62.893924533198415,12,2,0
200,80.32245996248062,12,2,1
201,239.19101117337686,12,2,2
202,31.55801559996049,12,2,3
203,80.37485929967904,14,2,0
204,45.954839745723305,14,2,1
205,77.87714062919501,14,2,2
206,45.95608989295622,14,2,3
207,87.04147795231249,14,2,4
208,119.80658623788182,14,2,5
209,68.1528931090557,14,2,6
210,105.22021602843412,16,2,0
211,51.13155836799029,16,2,1
212,74.47566433191837,16,2,2
213,43.06818357174439,16,2,3
214,84.42770307919663,17,2,0
215,28.235138936590992,17,2,1
216,106.65297116494666,17,2,2
217,96.10548453619472,1,2,0
218,107.39914882502073,1,2,1
219,29.467189657960642,1,2,2
220,48.4895288410606,1,2,3
221,94.36124605083276,1,2,4
222,63.849383979032496,1,2,5
223,13.935442154408815,1,2,6
224,4.64559201883431,1,2,7
225,20.238719125969478,1,2,8
226,191.6778630684243,21,2,0
227,495.49156477784453,21,2,1
228,188.32630909149918,21,2,2
229,290.2215767709933,21,2,3
230,129.74342582287878,21,2,4
231,386.1141290318641,21,2,5
232,30.42596638742985,21,2,6
233,30.02155797884807,21,2,7
234,18.949495947634524,21,2,8
235,54.12138080710724,22,2,0
236,36.4416214345152,22,2,1
237,35.582938396890185,22,2,2
238,41.264945716083055,22,2,3
239,17.507587618551092,22,2,4
240,37.02457050217264,22,2,5
241,73.58652769925376,22,2,6
242,45.04368099040233,22,2,7
243,60.20568606848434,22,2,8
244,31.466344948825498,24,2,0
245,44.05176091376627,24,2,1
246,33.84165349306406,24,2,2
247,54.62956480921743,24,2,3
248,50.92778216143452,24,2,4
249,36.15161069483513,24,2,5
250,28.894997711026072,24,2,6
251,89.08503310416967,24,2,7
252,49.71651264142965,24,2,8
253,34.73997148066015,24,2,9
254,38.501075421807435,24,2,10
255,62.18730784489882,24,2,11
256,49.25455216273353,2,2,0
257,34.95196436944839,2,2,1
258,63.81873764761865,2,2,2
259,57.60839999630897,2,2,3
260,76.05676231213353,2,2,4
261,63.6281687765567,2,2,5
262,34.92530761434417,2,2,6
263,28.771636085317958,2,2,7
264,86.72566932688738,2,2,8
265,24.30810274590412,38,4,0
266,22.42449068471272,38,4,1
267,18.870395068365113,38,4,2
268,68.2367203197809,38,4,3
269,62.16309194369276,38,4,4
270,40.71942341239619,38,4,5
271,56.5195557271086,39,4,0
272,38.33502114261346,39,4,1
273,50.51650859620729,39,4,2
274,129.27164960766785,39,4,3
275,45.93754686557957,39,4,4
276,88.98529933749512,39,4,5
277,96.86302590284222,39,4,6
278,48.421613597219164,39,4,7
279,30.837143918503294,39,4,8
280,60.111699916260136,39,4,9
281,68.09556414380693,39,4,10
282,38.008664739355204,39,4,11
283,94.01753329867651,39,4,12
284,33.55901419180898,3,2,0
285,29.800134977964802,3,2,1
286,9.861789724883938,3,2,2
287,10.267500901074897,3,2,3
288,6.785638383513506,3,2,4
289,8.038910402500129,3,2,5
290,75.40140421592082,41,4,0
291,92.33901142803082,41,4,1
292,34.613088025135426,41,4,2
293,23.356678993788506,41,4,3
294,28.742352175161784,41,4,4
295,24.016502860802852,41,4,5
296,79.2158277885579,42,4,0
297,21.23357711066277,42,4,1
298,30.347434807948204,42,4,2
299,83.6824011185727,42,4,3
300,26.80022078295107,42,4,4
301,65.72044755100322,42,4,5
302,17.307299092657253,42,4,6
303,31.517652349801324,42,4,7
304,41.900725090147425,42,4,8
305,40.79888718151785,42,4,9
306,26.94498170131614,42,4,10
307,19.455357989816584,42,4,11
308,61.33718285020922,42,4,12
309,46.80887353675962,42,4,13
310,30.414422304115384,42,4,14
311,62.78559255234745,42,4,15
312,27.53294085926498,42,4,16
313,17.07684812938949,42,4,17
314,35.197252271334655,42,4,18
315,20.918374559682302,43,4,0
316,2.9335107434797996,43,4,1
317,16.30113023233101,43,4,2
318,27.929905346253694,43,4,3
319,30.790008622522937,43,4,4
320,34.40506555043996,43,4,5
321,5.368893927712225,43,4,6
322,3.981937097448064,43,4,7
323,4.503887403766866,43,4,8
324,4.780776406404415,43,4,9
325,3.0463408434790527,43,4,10
326,48.892527599465566,44,4,0
327,27.608990832445933,44,4,1
328,32.778997536166194,44,4,2
329,4.836690298779192,44,4,3
330,5.423651221908523,44,4,4
331,4.96418707112664,44,4,5
332,6.455735230981673,44,4,6
333,258.67576538880377,45,4,0
334,241.72280988459624,45,4,1
335,58.95809604102326,45,4,2
336,75.19444180583312,45,4,3
337,74.00267265135611,45,4,4
338,38.46142317075371,45,4,5
339,35.92699016089631,45,4,6
340,58.16158348576934,46,4,0
341,9.427033602798177,46,4,1
342,4.182008646916349,46,4,2
343,4.042508934178707,46,4,3
344,6.212053216486481,46,4,4
345,5.822023680471985,46,4,5
346,3.954163456597992,46,4,6
347,5.585815617881825,46,4,7
348,5.709175357117088,46,4,8
349,5.042423370082463,46,4,9
350,5.001148686542074,46,4,10
351,4.334587436308505,46,4,11
352,6.711946287354506,46,4,12
353,5.954163456597993,46,4,13
354,3.3860009363293826,46,4,14
355,78.2787710148738,47,4,0
356,17.485372627967145,47,4,1
357,20.83263186223563,47,4,2
358,10.430003846942373,47,4,3
359,10.843429973512876,47,4,4
360,10.3005378475152,47,4,5
361,7.482377541882701,47,4,6
362,7.488316065517374,47,4,7
363,8.72541602651323,47,4,8
364,81.6164499677379,48,4,0
365,141.52464715262235,48,4,1
366,75.18664696524968,48,4,2
367,87.08888825699093,48,4,3
368,34.56688237278668,48,4,4
369,35.59918012231905,48,4,5
370,37.646445058658664,48,4,6
371,127.5226501552482,48,4,7
372,33.493786604877556,48,4,8
373,123.5146199172809,48,4,9
374,91.8430766135647,48,4,10
375,156.82739821022548,48,4,11
376,65.90162275291922,48,4,12
377,113.08042308462366,48,4,13
378,46.28954092614797,49,4,0
379,18.0385314044977,49,4,1
380,24.531411674716107,49,4,2
381,26.590103986713224,49,4,3
382,56.60979442985614,49,4,4
383,19.008495911831485,49,4,5
384,35.079978134252634,49,4,6
385,105.69858456429431,49,4,7
386,14.836673510200484,49,4,8
387,110.61459407400673,4,2,0
388,79.99796589348452,4,2,1
389,36.36698775449907,4,2,2
390,63.94594976103557,4,2,3
391,37.2606335061036,4,2,4
392,86.87039955715902,51,4,0
393,44.36428709948525,51,4,1
394,6.64834782845678,51,4,2
395,11.10181059609394,51,4,3
396,41.058991722426065,51,4,4
397,4.162807325777184,52,4,0
398,16.641076666416605,52,4,1
399,21.66511740878895,52,4,2
400,89.25892151021306,52,4,3
401,79.05997358061174,52,4,4
402,50.84127244301966,52,4,5
403,68.0525331509557,52,4,6
404,48.36991950701797,52,4,7
405,127.0113852526666,52,4,8
406,113.43207606086477,52,4,9
407,95.91067098376932,53,4,0
408,4.910635185026749,53,4,1
409,5.427050983124842,53,4,2
410,4.257448533299885,53,4,3
411,4.96418707112664,53,4,4
412,4.610098872160326,53,4,5
413,4.260398644698074,53,4,6
414,4.71972789367263,53,4,7
415,3.8255767468977764,53,4,8
416,6.10849528301415,53,4,9
417,5.765564437074637,53,4,10
418,5.973482638996066,53,4,11
419,4.163267427939832,53,4,12
420,6.075012469843777,53,4,13
421,3.206273933189219,53,4,14
422,5.746756132149769,53,4,15
423,4.733272080893629,53,4,16
424,5.701085926072394,53,4,17
425,5.352930046160525,53,4,18
426,4.840164392927375,53,4,19
427,4.71972789367263,53,4,20
428,6.511602158704363,53,4,21
429,4.809542004660259,53,4,22
430,5.532017684795752,53,4,23
431,4.87873739665657,53,4,24
432,6.612773771994404,53,4,25
433,115.26560770246165,54,4,0
434,74.76202339882856,54,4,1
435,39.002780628682295,54,4,2
436,130.6827954525207,54,4,3
437,69.8587103352288,54,4,4
438,26.79839478876794,54,4,5
439,52.93833627064508,54,4,6
440,67.43788321662234,54,4,7
441,26.801222591158442,54,4,8
442,23.112965555784395,54,4,9
443,61.30830225716223,54,4,10
444,35.1974443642551,54,4,11
445,29.17387428588329,54,4,12
446,22.272285904737814,54,4,13
447,38.38555472830525,54,4,14
448,55.64605826772469,54,4,15
449,45.59699160661813,54,4,16
450,91.54745486728466,54,4,17
451,86.28504517196431,54,4,18
452,47.00039476709608,54,4,19
453,31.60466587866149,54,4,20
454,20.326407735457988,54,4,21
455,35.46940547982189,54,4,22
456,46.529011577698725,54,4,23
457,16.415546278895377,54,4,24
458,29.12867730039442,54,4,25
459,19.12992757348853,54,4,26
460,86.14620612493505,55,4,0
461,55.855107630720795,55,4,1
462,28.885214399955107,55,4,2
463,12.035120385547065,55,4,3
464,12.435921354681383,55,4,4
465,9.200662617334864,55,4,5
466,9.2047279084705,55,4,6
467,7.295972452648715,55,4,7
468,8.879571132170799,55,4,8
469,26.435535417993403,56,4,0
470,32.90642688176494,56,4,1
471,47.73397461472157,56,4,2
472,104.82873464579015,56,4,3
473,38.25697179279764,56,4,4
474,28.424052547188484,56,4,5
475,19.86136065572496,57,4,0
476,68.60319836206294,57,4,1
477,33.963136197385914,57,4,2
478,5.665098260567601,57,4,3
479,7.437383049620836,57,4,4
480,21.092582831407277,57,4,5
481,8.889535842509543,5,2,0
482,22.435180494357418,5,2,1
483,29.091308137080453,5,2,2
484,34.36612836518151,5,2,3
485,4.196161199907003,60,4,0
486,4.935142706665613,60,4,1
487,2.4777532050894404,60,4,2
488,2.8313856369633146,60,4,3
489,3.478751237367534,60,4,4
490,3.6547710023301296,60,4,5
491,3.2950769467996532,60,4,6
492,2.9626766275615752,60,4,7
493,2.914314461288511,60,4,8
494,4.026575369660567,60,4,9
495,2.69501793070433,60,4,10
496,37.4087140014255,61,4,0
497,33.69087582457453,61,4,1
498,33.3972561830018,61,4,2
499,33.70992005033052,61,4,3
500,51.13535145804403,61,4,4
501,46.79184566831888,61,4,5
502,17.57250062800458,61,4,6
503,22.138102121046774,61,4,7
504,20.524022351684156,61,4,8
505,69.00214085745486,62,4,0
506,96.61547507619352,62,4,1
507,30.4220040343797,62,4,2
508,12.088482273557737,62,4,3
509,2.4113212229054537,62,4,4
510,15.052157934491825,63,4,0
511,36.05201186262623,63,4,1
512,10.177373865520368,63,4,2
513,24.937889109876448,63,4,3
514,14.753227273532909,63,4,4
515,3.6190151702228532,63,4,5
516,4.321253592636657,63,4,6
517,2.534311359319313,63,4,7
518,2.967723292055171,63,4,8
519,2.103538797439049,63,4,9
520,2.1513878188659974,63,4,10
521,3.6964727907407346,63,4,11
522,3.259883101880148,63,4,12
523,2.2655644370746373,63,4,13
524,2.0615528128088303,63,4,14
525,1.4604048132409448,63,4,15
526,2.7078273895292577,63,4,16
527,24.126869051318405,64,4,0
528,40.046742221190144,64,4,1
529,27.931606376496365,64,4,2
530,21.895563270836558,64,4,3
531,130.5042092716307,64,4,4
532,32.76340639542128,64,4,5
533,25.895051803793585,64,4,6
534,57.09679178566934,65,4,0
535,40.94922810962468,65,4,1
536,119.79970201224691,65,4,2
537,48.37537399547479,65,4,3
538,35.229175692231536,65,4,4
539,109.1765952990306,65,4,5
540,64.41268205938928,65,4,6
541,16.54627753878969,65,4,7
542,150.52029872781947,65,4,8
543,257.1120009623727,65,4,9
544,314.9150582374765,65,4,10
545,206.2463490927567,65,4,11
546,41.97453691619945,67,4,0
547,36.789420495462004,67,4,1
548,90.06837874481747,67,4,2
549,29.67140916033124,67,4,3
550,7.5,67,4,4
551,7.239217559905672,67,4,5
552,27.127473184852487,67,4,6
553,19.865752136281635,67,4,7
554,7.25128253384656,67,4,8
555,6.303203779739584,67,4,9
556,6.3169200646850925,67,4,10
557,8.108578754375804,67,4,11
558,7.214824985520593,67,4,12
559,6.766190650028238,67,4,13
560,7.967073155618909,67,4,14
561,5.714562101296066,67,4,15
562,5.7025624189766635,67,4,16
563,4.71972789367263,67,4,17
564,5.705253741507082,67,4,18
565,4.610098872160326,67,4,19
566,6.130647450546114,67,4,20
567,6.8016389039334255,67,4,21
568,5.393568169954468,67,4,22
569,6.030958951036795,67,4,23
570,5.805483616572811,67,4,24
571,6.622370650394766,67,4,25
572,7.080487956422195,67,4,26
573,110.28664652383468,6,2,0
574,86.29955343388639,6,2,1
575,54.24392299599684,6,2,2
576,43.611194735310555,6,2,3
577,79.80199122750773,6,2,4
578,56.09630214747742,6,2,5
579,68.39113319801032,6,2,6
580,51.9669214386649,71,4,0
581,38.32190941374775,71,4,1
582,9.357588146348137,71,4,2
583,28.824924657205862,71,4,3
584,12.522135860018453,71,4,4
585,20.454547387407963,71,4,5
586,9.334213314880511,71,4,6
587,5.877271732683308,71,4,7
588,6.435441977337186,71,4,8
589,6.154995671932528,71,4,9
590,5.622338501905285,71,4,10
591,7.56119687145717,71,4,11
592,7.339595756070643,71,4,12
593,6.86164709374044,71,4,13
594,36.418326388681024,71,4,14
595,7.661811501950057,71,4,15
596,21.271430007488384,71,4,16
597,5.425977792280015,71,4,17
598,6.278623398587825,71,4,18
599,7.154685472844666,71,4,19
600,8.668202640407962,71,4,20
601,7.799715453504942,71,4,21
602,74.06010366858808,7,2,0
603,124.37007232782612,7,2,1
604,260.2047332799744,7,2,2
605,252.18419355975306,7,2,3
606,274.84593128697105,7,2,4
607,190.20901257272345,7,2,5
608,128.05587196418546,82,4,0
609,114.12587091280761,82,4,1
610,49.794165695747296,82,4,2
611,34.21597208357754,82,4,3
612,49.43943188278204,82,4,4
613,28.175680988079154,82,4,5
614,68.04419762063289,82,4,6
615,50.55659717411277,82,4,7
616,113.33668444636358,82,4,8
617,17.495990209785585,82,4,9
618,61.190092140898074,8,2,0
619,32.176486111314865,8,2,1
620,22.463690897016484,8,2,2
621,14.84439602724214,96,6,0
622,75.8443081652927,96,6,1
623,3.949832039135971,96,6,2
624,4.060109595284916,96,6,3
625,4.021086726348032,96,6,4
626,4.3355930010343435,96,6,5
627,4.260398644698074,96,6,6
628,4.407799939854436,96,6,7
629,4.260398644698074,96,6,8
630,3.6926154201994796,96,6,9
631,3.9075364531836625,96,6,10
632,4.260398644698074,96,6,11
633,4.260398644698074,96,6,12
634,4.260398644698074,96,6,13
635,21.531469873919324,96,6,14
636,4.260398644698074,96,6,15
637,45.67300247253074,97,6,0
638,8.237382862975071,97,6,1
639,14.30820264804673,97,6,2
640,5.833119584479052,97,6,3
641,7.365214849571368,97,6,4
642,5.6690796058062904,97,6,5
643,5.715456202148471,97,6,6
644,19.215487592700235,97,6,7
645,2.853950237842661,97,6,8
646,3.0463408434790527,97,6,9
647,96.39555013961126,97,6,10
648,2.4270509831248424,97,6,11
649,5.393568169954468,97,6,12
650,7.107229292397858,97,6,13
651,5.88434138014231,97,6,14
652,5.315284759021296,97,6,15
653,5.352930046160525,97,6,16
654,5.6690796058062904,97,6,17
655,6.676174977679906,97,6,18
656,5.066084380618436,97,6,19
657,4.3566898464817,97,6,20
658,5.6690796058062904,97,6,21
659,5.415932064258499,97,6,22
660,7.1896281841920775,97,6,23
661,45.48997514251128,98,6,0
662,60.338432154819074,98,6,1
663,25.251173691768777,98,6,2
664,33.04388142717907,98,6,3
665,5.432010012023508,98,6,4
666,11.952796206476204,98,6,5
667,2.4270509831248424,98,6,6
668,42.99548096296886,98,6,7
669,15.260748163945644,98,6,8
670,2.998539227722486,98,6,9
671,23.619407369020074,98,6,10
672,16.309274130263628,98,6,11
673,48.15226552338505,98,6,12
674,15.279797846248563,98,6,13
675,13.563863378916812,99,6,0
676,15.537904602333576,99,6,1
677,11.147513192244336,99,6,2
678,11.64706565363273,99,6,3
679,10.324361487694816,99,6,4
680,11.489128727938466,99,6,5
681,11.957378064466573,99,6,6
682,12.519747574059494,99,6,7
683,11.303838659931275,99,6,8
684,52.37232931540181,99,6,9
685,10.76542109990966,99,6,10
686,12.026054214016527,99,6,11
687,10.571891626964389,99,6,12
688,12.473997286800985,99,6,13
689,113.70864509789567,9,2,0
690,222.50360465865583,9,2,1
691,155.92582562279864,9,2,2
